peopleCd,peopleNm,sex,repRoleNm
20261075,김중재,남자,VFX 아티스트
20370506,신연우,여자,배우
20223206,김영덕,남자,편집
10036553,빅토리아 서튼,여자,감독
10080167,토니 올리버,남자,배우
20332260,고일혁,남자,감독
10010031,댄 바론,남자,감독
20375211,허수지,여자,배우
20314702,이진영,여자,세트미술팀
20369232,양혜리,여자,배우
20309833,안가현,여자,감독
20311150,김재이,,감독
20066038,박은경,여자,감독
20372184,박상진,남자,프로듀서
20254784,이엄지,여자,애니메이션팀
10085735,미키 맥그래거,남자,감독
20352162,박영광,남자,촬영
20370910,한결후,,기타
20275870,이소정,여자,감독
20162319,양정화,여자,배우
20371602,강소연,여자,붐오퍼레이터
20309130,안효진,남자,감독
20374400,황상웅,,온라인마케팅
20165126,김용훈,남자,감독
20368423,김태홍,남자,배우
20360013,이입명,남자,감독
20352532,오우람,남자,감독
20122507,석민우,남자,감독
20327432,정귀호,남자,감독
20371252,김요환,,특수효과팀
20372887,안종훈,남자,조명팀
20343323,정영은,여자,배우
20368073,임희자,여자,배우
20373795,강찬영,여자,제작팀
20374050,최주은,여자,메이킹필름
20336223,서문호,남자,배우
20367386,임초희,여자,배우
20253942,이상훈,남자,소품
20375092,김동휘,남자,촬영
20372757,박정인,남자,배우
20373845,채소라,여자,배급진행
20366344,고덕휴,남자,배우
20332519,박세영,,감독
10087421,다미안 존 하퍼,남자,감독
20130613,홍설화,여자,분장
20375568,안대천,남자,배우
20162899,김지희,여자,VFX 아티스트
20311629,강복녀,여자,감독
20133896,강신하,남자,배우
10037968,이케하타 히로시,,감독
20189078,이진우,남자,감독
20366714,박정윤,여자,배우
20261649,강수정,,감독
20375138,서우진,여자,배우
20373146,마리아 뎁스카,여자,배우
20375991,정경인,여자,제작
20365568,신명은,남자,배우
20351934,김예지,여자,배우
20367555,권선엽,남자,배우
20279629,정진호,남자,감독
20328114,허혜솔,여자,감독
20112762,나송이,여자,미술/프로덕션 디자인
20376344,유새롬,여자,조명팀
20374379,곽성태,남자,스턴트연기
20371481,강현성,남자,배우
20373516,마틴 슈라이어,남자,감독
10056578,스티븐 카플 주니어,남자,감독
20188669,이현철,남자,감독
20207866,김종민,남자,프로듀서
20287033,장인혜,여자,홍보/마케팅 진행
20369818,황동웅,남자,배우
20374729,박건민,남자,배우
10084348,마우리지오 델 피콜로,,감독
20158064,박세영,남자,애니메이션팀
20188686,박두식,남자,배우
20376201,정민수,,감독
20225501,장효선,여자,VFX 아티스트
20133480,김동혁,남자,배우
20344370,배송이,여자,배우
20146580,문차종,남자,특수차량
20367410,이소민,여자,배우
20303751,박우건,남자,감독
20371194,정예훈,남자,배우
20374396,이신옥,여자,투자
20345832,한재운,남자,감독
20373453,김희재,여자,배우
20367040,권량금,여자,배우
20351488,서민수,,사운드디자이너
20328952,팜 티엔 안,남자,감독
20158967,이승빈,남자,조명
10006223,김해원,남자,음악
20341871,김중기,남자,배우
20373900,박다미,여자,배우
20366201,이상덕,남자,배우
20355832,기원규,,배급진행
10085109,니콜라스 메짜나토,남자,감독
20370785,안관호,,조명팀
20371897,안재성,,예고편
20338401,조은원,남자,VFX 아티스트
20375587,강이슬,여자,붐오퍼레이터
20370510,강혜원,여자,배우
20256310,최보규,남자,감독
10080464,토마스 베주차,남자,감독
10052741,웨인 왕,남자,감독
20111334,이기철,남자,배우
20368823,박지훈,,라인프로듀서
20375712,정진택,,의상
20370140,정수완,남자,음악
20327832,강예린,,감독
20332333,임영진,남자,감독
20319599,김남우,여자,배우
20145139,강유진,여자,배우
20366094,곽동철,남자,배우
20375342,이원진,남자,배우
10042741,아틸라 사스,남자,감독
20371301,허지혜,여자,배급진행
20309433,조희원,,감독
20374103,김태형,남자,소품팀
20376094,임여정,여자,배우
20269900,김주안,남자,조명팀
20370843,박선형,,온라인마케팅
20366997,최우성,남자,배우
10070260,진지홍,남자,감독
20374553,손혜인,,스크립터
20373296,박서현,여자,배우
20367390,윤도심,남자,배우
20373783,박한이,여자,배우
20291372,황보람,여자,DI팀
20226854,유진아,여자,기타
20372891,최재익,,사운드
20368065,이석현,남자,배우
20373279,장주철,남자,배우
20371244,박도현,,미술팀
20299312,이서희,여자,감독
20239308,현봉식,남자,배우
20371614,최혜은,여자,배우
20370906,최혜성,,기타
20349692,마키타 카오리,,감독
20306729,김봉주,남자,감독
20206918,권문선,남자,감독
20375657,석예인,여자,배우
20372192,박영민,남자,프로듀서
20369674,이예주,여자,배우
10027704,미타니 유키오,남자,감독
20370455,정민철,남자,배우
20156200,윤준희,남자,감독
10061867,정성희,여자,각색
20361614,타나카 스나오,남자,감독
20369224,양서희,여자,배우
20132141,김희영,남자,감독
20375207,김유훈,남자,사운드디자이너
20359692,쇼오텐시로오,남자,감독
20370005,줄리아,여자,배우
20280830,이장훈,남자,감독
20307138,핫시이,남자,감독
20341471,이슬비,남자,홍보/마케팅 진행
10030242,배창호,남자,감독
20328552,김다나,여자,감독
20112324,선호빈,남자,감독
10029063,박은지,여자,감독
20367113,오경주,남자,배우
20193199,박현철,남자,감독
20142869,장권호,남자,감독
10063620,제이슨 라이트맨,남자,감독
20376352,권영민,남자,배우
20166966,김상혁,남자,감독
20371497,추영환,남자,배우
20365084,고토지 미츠루,남자,감독
20355432,박경원,남자,촬영
20367543,김수지,,연출팀
20375987,송민희,여자,연출팀
10013488,디제이 레드,,감독
20374695,주영란,여자,시나리오(각본)
20335360,노현욱,남자,배우
20355961,장나희,여자,감독
20366702,이건민,남자,배우
20341888,최진영,남자,제작팀
20131917,김효진,여자,광고대행
10066971,조주상,남자,감독
20365987,선형종,남자,제작
20229471,박명진,남자,조감독
20254141,이수경,여자,배우
20373853,사민경,여자,배우
20313252,드미트리 티우린,남자,감독
20375084,김민주,,연출팀
20372741,최정수,남자,배우
20235147,김진혁,남자,감독
20365968,한만영,여자,제작
20292698,정유내,여자,VFX 아티스트
20370269,김태균,남자,배우
20375591,김보나,여자,아트디렉터
20340325,이성국,남자,배급진행
20370793,남경식,남자,미술/프로덕션 디자인
10052038,필립 예디케,남자,감독
20366217,최훈,남자,배우
20330477,김공철,남자,감독
20372604,김진환,남자,시나리오(각본)
10041244,아다치 신,남자,감독
20370639,이정권,남자,액션/스턴트
20369418,천성우,남자,배우
20186374,윤나라,여자,VFX 아티스트
10050455,오순자,여자,배우
20159663,정재호,남자,조명팀
10035105,론 칼슨,남자,감독
10061758,정범식,남자,감독
20371478,박소연,여자,배우
20374380,변서윤,여자,배우
20312156,김대한,남자,배우
20368659,박민하,여자,배우
20144401,변정욱,남자,조감독
20367406,고민지,여자,배우
20222728,허재선,남자,작화감독
20373015,김태양,,연출팀
10058966,오누르 이잇,,감독
20368209,김정석,남자,배우
10007424,나현,남자,감독
10065936,조성원,남자,제작
20291630,김규연,남자,감독
20374504,우석준,남자,배우
20370814,김준희,남자,배우
20241528,로버트 콜레스,,감독
20367328,김민엽,남자,배우
20348892,김민우,,감독
10005767,김준배,남자,배우
20336327,김기만,,투자
20376169,고창환,남자,특수효과팀
20374154,김현진,,감독
20372983,윤영찬,남자,배우
10090433,쉬빙,남자,감독
20371356,홍성대,남자,애니메이션팀
10056305,타다시 코마고메,남자,감독
20285389,윤진,남자,배우
10055483,밀로스 아브라모비치,남자,감독
10004526,김선우,여자,배우
20375315,이태욱,남자,배우
20370117,전지윤,여자,배우
10028449,박관수,남자,제작
10060237,장석호,남자,소품팀
10084923,크레이그 굿윌,남자,감독
20366493,유민경,여자,VFX 아티스트
20375745,최가슬,,분장팀
20368874,장선율,남자,배우
20369766,이종원,남자,배우
20374857,조대현,남자,편집팀
20136913,심준보,남자,현상팀
20370547,강한샘,남자,배우
20236946,장준녕,남자,배우
20366169,황다희,여자,배우
20370052,장이삭,남자,배우
20369789,이주원,,음악
20356530,로메오 카스텔루치,남자,감독
20366186,안연제,남자,배우
20309872,김정현,여자,감독
20369273,오우리,여자,배우
20375250,신태섭,남자,조명
20364011,박향나,,조감독
20368931,최재웅,,데이타매니저
20292509,장윤호,남자,VFX 아티스트
20375600,노덕만,,의상팀
20308330,이세은,여자,감독
20374912,성준환,,매니지먼트
20225686,김현철,남자,감독
20376186,윤승우,남자,배우
20368198,레니 야터,남자,배우
20180131,주지용,남자,VFX 아티스트
20200931,박성진,남자,연출팀
20188501,서정신우,여자,감독
20175864,문소현,여자,감독
10061563,정식,남자,감독
20352123,고은실,,제작팀
20147915,장영재,남자,음악 믹싱/레코딩
20158619,박수야,,기타
20360052,김성훈,남자,감독
20368462,김형도,남자,배우
20312697,남태하,남자,배우
20371213,최시원,여자,배우
20311812,김상준,남자,감독
10005622,김정필,남자,감독
20374011,오세창,남자,배우
20343362,주해은,여자,배우
10082662,릭 오스터만,,감독
20140550,이의진,여자,연출팀
20371839,노주연,남자,배우
20373804,이다현,남자,감독
20372716,권도경,,사운드디자이너
20375529,나아름,여자,배우
10013826,라미란,여자,배우
10006327,김형만,남자,투자
20356249,고혼마츠 사에,남자,감독
20334875,이동원,,감독
20330135,윤대흥,남자,감독
20375483,권창한,,동시녹음
20181409,김정호,남자,DI팀
20371993,송두선,남자,프로듀서
20225956,이주하,여자,DI팀
20375179,김민영,여자,촬영팀
20370681,이영찬,남자,기타
20138632,안재석,남자,감독
20127197,김준형,남자,VFX 아티스트
20318019,김배영,,배급진행
20310429,윤현호,남자,감독
10026791,문재홍,남자,폴리
20373107,노형주,남자,배우
20374338,신윤성,남자,배우
20112723,손태겸,남자,감독
20367144,손원익,남자,배우
20361993,카토 스케로쿠,남자,감독
20374292,차성근,남자,세트팀
20373557,홍기욱,남자,조명
10075259,이리단,남자,감독
20369859,이창인,남자,배우
20304190,데이브 실버맨,남자,감독
20365483,김소현,여자,배우
20371585,배준환,남자,배우
20363941,임정훈,남자,감독
20367451,한근섭,남자,배우
20375895,서미진,여자,촬영팀
20156938,김재민,남자,VFX 아티스트
20221850,윤재현,남자,제작회계
20374787,최재웅,남자,촬영
20303710,한준,남자,감독
20249231,이재복,남자,VFX 아티스트
20367001,윤필림,남자,배우
20325272,이혜원,여자,감독
20373412,박유진,여자,광고대행
20160109,정지환,남자,배우
20370394,곽정길,남자,배우
20242187,이민규,남자,배우
20186323,이종우,남자,프로듀서
20237087,고은혜,여자,감독
10062089,정윤철,남자,감독
20366240,신경수,남자,배우
20373941,최강현,남자,배우
20375196,임지인,여자,분장팀
20372653,황주희,여자,DI팀
20154456,이석준,남자,동시녹음
20186289,유정수,남자,애니메이션팀
10058198,이혜지,여자,배우
10020350,하시모토 코지로,,감독
20366407,지종구,남자,배우
10028577,박동훈,남자,감독
20305129,박해수,남자,배우
20370029,문경민,남자,배우
20372014,홍준범,남자,프로듀서
20342158,김진근,남자,투자
20309809,이지윤,여자,감독
10036093,세바스티앙 리프쉬츠,남자,감독
20361792,안정빈,남자,배우
